longitude,latitude,value_avg,depth_category,depth_mid,country_name,region,year,decade,variable
31.319,-25.85,5.5,Deep,90.0,Swaziland,Southern Africa,1992.0,1990s,ph
24.37611,-34.02806,5.1,Deep,105.0,South Africa,Southern Africa,1983.0,1980s,ph
23.15833,-29.1125,7.0,Mid,46.5,South Africa,Southern Africa,1986.0,1980s,ph
29.87167,-27.84833,4.8,Deep,77.5,South Africa,Southern Africa,1978.0,1970s,ph
27.233333,-29.816667,7.5,Deep,62.0,Lesotho,Southern Africa,1967.0,1960s,ph
32.62083,-26.45,6.7,Deep,105.0,Mozambique,Eastern Africa,1961.0,1960s,ph
18.11333,-30.81667,6.4,Deep,95.0,South Africa,Southern Africa,1977.0,1970s,ph
26.87,-26.4,5.7,Surface,15.0,South Africa,Southern Africa,1977.0,1970s,ph
26.730556,-22.361111,5.4,Surface,20.0,Botswana,Southern Africa,1980.0,1980s,ph
30.4125,-25.28389,6.3,Mid,43.5,South Africa,Southern Africa,1972.0,1970s,ph
18.4719009399414,-27.7777004241943,9.0,Surface,2.5,Namibia,Southern Africa,,,ph
25.838056,-24.818611,8.3,Deep,70.0,Botswana,Southern Africa,1985.0,1980s,ph
25.09333,-27.95667,7.2,Mid,40.0,South Africa,Southern Africa,1973.0,1970s,ph
26.74944,-33.57667,6.9,Deep,57.5,South Africa,Southern Africa,1972.0,1970s,ph
26.837778,-22.291944,6.0,Deep,160.0,Botswana,Southern Africa,1982.0,1980s,ph
26.33333,-29.07,7.5,Deep,95.0,South Africa,Southern Africa,1973.0,1970s,ph
25.230556,-25.191667,7.9,Mid,22.5,Botswana,Southern Africa,1985.0,1980s,ph
30.71972,-25.57611,5.9,Mid,45.0,South Africa,Southern Africa,1973.0,1970s,ph
21.908611,-34.055,5.6,Deep,62.5,South Africa,Southern Africa,1979.0,1970s,ph
25.968889,-24.654167,6.5,Surface,5.0,Botswana,Southern Africa,1985.0,1980s,ph
28.29028,-25.27806,6.1,Surface,14.0,South Africa,Southern Africa,1976.0,1970s,ph
21.70861,-33.60167,9.1,Deep,52.5,South Africa,Southern Africa,1972.0,1970s,ph
17.1210994720459,-22.9967002868652,8.5,Deep,53.5,Namibia,Southern Africa,,,ph
26.04667,-28.98333,7.7,Surface,15.0,South Africa,Southern Africa,1973.0,1970s,ph
17.881667,-30.769722,8.6,Surface,5.0,South Africa,Southern Africa,1983.0,1980s,ph
17.766667,-28.996667,8.9,Mid,27.5,South Africa,Southern Africa,1977.0,1970s,ph
30.4,-24.16667,7.0,Surface,12.5,South Africa,Southern Africa,1973.0,1970s,ph
29.03306,-30.59361,4.9,Surface,7.5,South Africa,Southern Africa,1999.0,1990s,ph
18.1975002288818,-22.3551006317139,9.0,Deep,70.5,Namibia,Southern Africa,,,ph
30.273333,-29.518333,5.6,Mid,30.0,South Africa,Southern Africa,1975.0,1970s,ph
29.166667,-26.788889,8.2,Mid,41.5,South Africa,Southern Africa,1976.0,1970s,ph
29.07972,-31.55111,5.9,Surface,7.5,South Africa,Southern Africa,1999.0,1990s,ph
30.066667,-29.916667,4.9,Deep,130.0,South Africa,Southern Africa,1975.0,1970s,ph
30.3333,-29.3333,5.8,Mid,30.0,South Africa,Southern Africa,1975.0,1970s,ph
25.633333,-25.191667,9.1,Deep,77.5,Botswana,Southern Africa,1984.0,1980s,ph
28.65139,-32.18917,7.0,Mid,42.5,South Africa,Southern Africa,1999.0,1990s,ph
17.45833,-29.22083,8.3,Surface,7.5,South Africa,Southern Africa,1977.0,1970s,ph
27.014722,-22.748889,5.6,Deep,60.5,Botswana,Southern Africa,1986.0,1980s,ph
17.8362998962402,-22.3910999298096,6.7,Surface,5.5,Namibia,Southern Africa,,,ph
25.552778,-25.25,6.1,Surface,10.0,Botswana,Southern Africa,1984.0,1980s,ph
31.39,-28.655,4.8,Surface,15.0,South Africa,Southern Africa,1981.0,1980s,ph
25.847222,-24.829444,7.6,Deep,90.0,Botswana,Southern Africa,1983.0,1980s,ph
25.942222,-24.630833,6.3,Surface,7.5,Botswana,Southern Africa,1985.0,1980s,ph
24.1175,-32.79055,6.6,Surface,2.5,South Africa,Southern Africa,1980.0,1980s,ph
25.266667,-23.583333,7.4,Deep,97.5,Botswana,Southern Africa,1989.0,1980s,ph
22.07556,-30.37778,7.8,Surface,5.0,South Africa,Southern Africa,1991.0,1990s,ph
30.83611,-26.03056,6.4,Mid,42.5,South Africa,Southern Africa,1972.0,1970s,ph
31.3666,-26.3666,5.3,Surface,12.5,Swaziland,Southern Africa,1996.0,1990s,ph
30.35667,-28.18,5.5,Deep,105.0,South Africa,Southern Africa,1981.0,1980s,ph
26.74,-23.119444,5.7,Deep,145.0,Botswana,Southern Africa,1980.0,1980s,ph
17.0910415649414,-23.3189716339111,8.1,Surface,20.0,Namibia,Southern Africa,1973.0,1970s,ph
25.330833,-24.099167,5.9,Mid,42.5,Botswana,Southern Africa,1988.0,1980s,ph
30.4833,-29.5833,7.6,Deep,70.0,South Africa,Southern Africa,1975.0,1970s,ph
29.07556,-30.61389,5.0,Mid,27.5,South Africa,Southern Africa,1998.0,1990s,ph
29.447222,-26.991667,7.5,Mid,42.0,South Africa,Southern Africa,1973.0,1970s,ph
25.236111,-25.255556,5.9,Mid,42.5,Botswana,Southern Africa,1985.0,1980s,ph
28.791111,-22.426111,7.5,Deep,90.0,Botswana,Southern Africa,1989.0,1980s,ph
23.15833,-29.1125,7.4,Surface,11.5,South Africa,Southern Africa,1986.0,1980s,ph
25.540278,-24.091667,7.5,Deep,130.0,Botswana,Southern Africa,1985.0,1980s,ph
30.90389,-25.12333,5.4,Deep,115.0,South Africa,Southern Africa,1973.0,1970s,ph
32.07333,-28.68333,5.1,Mid,45.0,South Africa,Southern Africa,1976.0,1970s,ph
27.04972,-31.77083,6.4,Surface,10.0,South Africa,Southern Africa,2000.0,2000s,ph
27.46667,-26.32667,5.9,Surface,15.0,South Africa,Southern Africa,1977.0,1970s,ph
30.365,-27.40667,5.3,Surface,15.0,South Africa,Southern Africa,1972.0,1970s,ph
30.66167,-27.405,5.4,Mid,42.0,South Africa,Southern Africa,1973.0,1970s,ph
19.7166004180908,-23.1207008361816,9.1,Deep,57.0,Namibia,Southern Africa,,,ph
23.66333,-30.08028,7.9,Surface,7.5,South Africa,Southern Africa,1991.0,1990s,ph
26.825,-22.4325,7.3,Mid,40.0,Botswana,Southern Africa,1979.0,1970s,ph
21.08667,-27.17,7.5,Deep,67.5,South Africa,Southern Africa,1973.0,1970s,ph
25.041667,-25.075,7.8,Surface,17.5,Botswana,Southern Africa,1985.0,1980s,ph
27.380833,-23.833611,6.8,Deep,112.5,South Africa,Southern Africa,1982.0,1980s,ph
26.627778,-23.130556,8.4,Mid,38.5,Botswana,Southern Africa,1986.0,1980s,ph
17.611400604248,-22.8908004760742,8.5,Mid,29.0,Namibia,Southern Africa,,,ph
26.5452784999999,-23.1180553,8.1,Mid,38.5,Botswana,Southern Africa,1986.0,1980s,ph
26.8,-23.066667,6.3,Surface,16.5,Botswana,Southern Africa,1970.0,1970s,ph
28.35639,-32.28944,6.0,Mid,22.5,South Africa,Southern Africa,1999.0,1990s,ph
18.63528,-29.1875,8.2,Mid,32.5,South Africa,Southern Africa,1977.0,1970s,ph
28.536389,-22.041111,8.0,Deep,51.5,Botswana,Southern Africa,1989.0,1980s,ph
25.216667,-24.19,5.8,Mid,37.5,Botswana,Southern Africa,1988.0,1980s,ph
22.95,-28.97667,7.3,Surface,5.0,South Africa,Southern Africa,1974.0,1970s,ph
27.30333,-27.10667,6.0,Deep,61.0,South Africa,Southern Africa,1974.0,1970s,ph
26.825,-22.4325,7.3,Deep,112.5,Botswana,Southern Africa,1979.0,1970s,ph
32.25,-26.467,8.6,Deep,125.0,Mozambique,Eastern Africa,1992.0,1990s,ph
27.233333,-29.816667,4.8,Surface,10.0,Lesotho,Southern Africa,1982.0,1980s,ph
28.583333,-22.140556,6.5,Surface,12.5,Botswana,Southern Africa,1989.0,1980s,ph
25.330833,-24.099167,6.0,Deep,112.5,Botswana,Southern Africa,1988.0,1980s,ph
30.30278,-23.11528,4.9,Deep,75.5,South Africa,Southern Africa,1984.0,1980s,ph
31.00667,-27.25833,5.5,Deep,60.0,South Africa,Southern Africa,1977.0,1970s,ph
30.416667,-29.616667,6.7,Deep,69.5,South Africa,Southern Africa,1975.0,1970s,ph
27.9833,-29.4666,6.1,Surface,12.5,Lesotho,Southern Africa,1967.0,1960s,ph
27.46305,-31.81333,5.7,Mid,35.0,South Africa,Southern Africa,2000.0,2000s,ph
26.5452784999999,-23.1180553,7.7,Deep,110.5,Botswana,Southern Africa,1986.0,1980s,ph
24.819444,-24.669444,6.3,Deep,62.5,Botswana,Southern Africa,1988.0,1980s,ph
30.483333,-27.295,4.7,Surface,12.5,South Africa,Southern Africa,1977.0,1970s,ph
30.89,-29.04167,5.0,Deep,85.0,South Africa,Southern Africa,1983.0,1980s,ph
25.695833,-24.951389,8.0,Deep,70.0,Botswana,Southern Africa,1985.0,1980s,ph
25.333333,-23.683333,5.9,Deep,60.0,Botswana,Southern Africa,1989.0,1980s,ph
28.6275,-22.118611,8.0,Mid,30.0,Botswana,Southern Africa,1989.0,1980s,ph
29.266667,-29.466667,5.7,Deep,103.5,Lesotho,Southern Africa,1982.0,1980s,ph
28.45417,-30.9275,5.6,Deep,74.5,South Africa,Southern Africa,1999.0,1990s,ph
27.06667,-33.51667,6.7,Deep,125.0,South Africa,Southern Africa,1972.0,1970s,ph
18.8293991088867,-22.5301990509033,6.1,Surface,12.5,Namibia,Southern Africa,,,ph
25.540278,-24.091667,6.7,Mid,32.5,Botswana,Southern Africa,1985.0,1980s,ph
21.79583,-32.4825,8.4,Mid,43.0,South Africa,Southern Africa,1981.0,1980s,ph
27.68778,-31.55222,6.2,Surface,15.0,South Africa,Southern Africa,2000.0,2000s,ph
25.3,-25.080556,6.2,Surface,10.0,Botswana,Southern Africa,1985.0,1980s,ph
29.447222,-26.991667,7.5,Mid,42.0,South Africa,Southern Africa,1973.0,1970s,ph
23.056389,-34.008611,5.7,Deep,65.0,South Africa,Southern Africa,1976.0,1970s,ph
26.75417,-33.44,7.2,Deep,53.5,South Africa,Southern Africa,1972.0,1970s,ph
28.29333,-24.1,5.1,Deep,75.0,South Africa,Southern Africa,1983.0,1980s,ph
27.869444,-22.843056,6.8,Deep,52.5,Botswana,Southern Africa,1982.0,1980s,ph
31.69333,-27.4,7.8,Mid,50.0,South Africa,Southern Africa,1977.0,1970s,ph
26.5625,-23.149722,6.3,Surface,10.0,Botswana,Southern Africa,1988.0,1980s,ph
26.730556,-22.361111,5.4,Surface,20.0,Botswana,Southern Africa,1980.0,1980s,ph
25.636111,-25.143056,8.6,Deep,80.0,Botswana,Southern Africa,1984.0,1980s,ph
31.2,-28.92667,5.7,Mid,30.0,South Africa,Southern Africa,1981.0,1980s,ph
30.29333,-28.14333,5.1,Surface,17.5,South Africa,Southern Africa,1981.0,1980s,ph
29.645,-23.365,7.1,Deep,82.5,South Africa,Southern Africa,1986.0,1980s,ph
28.4,-25.01,8.0,Mid,22.5,South Africa,Southern Africa,1976.0,1970s,ph
25.6375,-25.129167,5.8,Surface,5.0,Botswana,Southern Africa,1984.0,1980s,ph
29.266667,-29.466667,6.0,Surface,10.5,Lesotho,Southern Africa,1982.0,1980s,ph
30.08611,-29.08055,5.6,Surface,15.0,South Africa,Southern Africa,1983.0,1980s,ph
22.18667,-33.93361,5.9,Mid,40.0,South Africa,Southern Africa,1975.0,1970s,ph
28.31667,-24.35667,5.2,Surface,15.0,South Africa,Southern Africa,1983.0,1980s,ph
18.44722,-33.00528,7.95,Deep,67.5,South Africa,Southern Africa,1977.0,1970s,ph
26.745278,-23.168333,5.8,Mid,50.0,Botswana,Southern Africa,1980.0,1980s,ph
31.162,-26.723,5.5,Surface,12.5,Swaziland,Southern Africa,1992.0,1990s,ph
27.31833,-25.50167,8.3,Deep,98.5,South Africa,Southern Africa,1980.0,1980s,ph
28.583333,-22.140556,8.1,Deep,72.0,Botswana,Southern Africa,1989.0,1980s,ph
25.388056,-25.414444,7.2,Deep,52.5,Botswana,Southern Africa,1987.0,1980s,ph
27.31833,-25.50167,7.8,Surface,5.5,South Africa,Southern Africa,1980.0,1980s,ph
33.0,-24.533333,7.2,Deep,115.0,Mozambique,Eastern Africa,1982.0,1980s,ph
26.74,-23.119444,6.7,Surface,12.5,Botswana,Southern Africa,1980.0,1980s,ph
26.627778,-23.130556,8.1,Surface,13.0,Botswana,Southern Africa,1986.0,1980s,ph
24.741111,-24.540278,7.1,Mid,32.5,Botswana,Southern Africa,1988.0,1980s,ph
26.443333,-23.06,9.3,Mid,32.5,Botswana,Southern Africa,1980.0,1980s,ph
29.13,-24.71667,7.8,Surface,11.0,South Africa,Southern Africa,1983.0,1980s,ph
25.804167,-24.6775,5.7,Surface,7.5,Botswana,Southern Africa,1988.0,1980s,ph
28.19667,-24.26,6.2,Surface,9.0,South Africa,Southern Africa,1983.0,1980s,ph
31.965,-27.50833,7.2,Surface,15.0,South Africa,Southern Africa,1972.0,1970s,ph
17.8013000488281,-24.6893997192383,9.3,Deep,67.5,Namibia,Southern Africa,,,ph
28.28639,-25.08417,7.1,Mid,37.5,South Africa,Southern Africa,1976.0,1970s,ph
24.819444,-24.669444,6.2,Deep,100.0,Botswana,Southern Africa,1988.0,1980s,ph
30.4161834716797,-29.5428905487061,5.5,Deep,57.5,South Africa,Southern Africa,1975.0,1970s,ph
25.41667,-28.22667,6.8,Deep,97.5,South Africa,Southern Africa,1973.0,1970s,ph
25.423611,-24.418889,8.7,Deep,95.0,Botswana,Southern Africa,1988.0,1980s,ph
27.116111,-23.254444,5.7,Deep,80.0,Botswana,Southern Africa,1982.0,1980s,ph
16.7525005340576,-26.6203002929688,7.2,Surface,6.0,Namibia,Southern Africa,,,ph
28.51917,-30.55583,6.0,Deep,82.5,South Africa,Southern Africa,1999.0,1990s,ph
30.54167,-27.07,4.9,Surface,6.0,South Africa,Southern Africa,1972.0,1970s,ph
26.463056,-22.638056,6.2,Deep,140.0,Botswana,Southern Africa,1981.0,1980s,ph
17.881667,-30.769722,6.1,Surface,12.5,South Africa,Southern Africa,1983.0,1980s,ph
27.35333,-25.20333,6.3,Surface,15.0,South Africa,Southern Africa,1981.0,1980s,ph
30.62,-23.31667,8.3,Mid,36.0,South Africa,Southern Africa,1993.0,1990s,ph
18.9466991424561,-22.5016994476318,8.8,Surface,11.5,Namibia,Southern Africa,,,ph
16.7686004638672,-23.4528999328613,6.0,Surface,10.0,Namibia,Southern Africa,,,ph
24.741111,-24.540278,8.3,Deep,102.5,Botswana,Southern Africa,1988.0,1980s,ph
18.6660995483398,-28.164400100708,6.5,Surface,12.0,Namibia,Southern Africa,,,ph
26.5625,-23.1083336,5.6,Mid,26.0,Botswana,Southern Africa,1986.0,1980s,ph
28.45361,-30.95,5.9,Surface,20.0,South Africa,Southern Africa,1989.0,1980s,ph
27.905,-30.82083,7.1,Deep,92.5,South Africa,Southern Africa,1989.0,1980s,ph
27.6875,-22.589444,5.8,Surface,10.0,Botswana,Southern Africa,1988.0,1980s,ph
26.929722,-22.4275,6.1,Deep,160.0,Botswana,Southern Africa,1982.0,1980s,ph
17.8397998809814,-25.283899307251,9.1,Surface,4.5,Namibia,Southern Africa,,,ph
29.67139,-31.30833,6.7,Deep,55.0,South Africa,Southern Africa,1998.0,1990s,ph
26.749167,-23.105556,5.3,Surface,10.0,Botswana,Southern Africa,1982.0,1980s,ph
25.540278,-24.091667,6.9,Deep,72.5,Botswana,Southern Africa,1985.0,1980s,ph
16.0065002441406,-22.2430992126465,9.1,Surface,6.0,Namibia,Southern Africa,,,ph
26.35,-23.066667,8.7,Surface,18.0,Botswana,Southern Africa,1970.0,1970s,ph
27.15528,-30.36722,6.6,Surface,15.0,South Africa,Southern Africa,1973.0,1970s,ph
28.4,-25.01,8.2,Deep,62.5,South Africa,Southern Africa,1976.0,1970s,ph
28.51917,-30.55583,6.1,Surface,12.5,South Africa,Southern Africa,1999.0,1990s,ph
27.75,-29.15,5.2,Deep,82.5,Lesotho,Southern Africa,1982.0,1980s,ph
25.036111,-25.036111,6.4,Surface,10.0,Botswana,Southern Africa,1985.0,1980s,ph
32.458,-26.8,6.5,Mid,45.0,Mozambique,Eastern Africa,1962.0,1960s,ph
27.24667,-29.52667,6.2,Surface,10.0,South Africa,Southern Africa,1973.0,1970s,ph
28.36,-25.95333,5.1,Surface,15.5,South Africa,Southern Africa,1976.0,1970s,ph
30.54167,-26.56389,5.3,Surface,15.0,South Africa,Southern Africa,1972.0,1970s,ph
25.133333,-25.011111,8.3,Mid,45.0,Botswana,Southern Africa,1985.0,1980s,ph
29.05333,-24.52333,8.1,Deep,92.5,South Africa,Southern Africa,1983.0,1980s,ph
27.11111,-25.22222,5.9,Surface,7.5,South Africa,Southern Africa,1980.0,1980s,ph
32.231,-24.573,6.3,Deep,112.5,Mozambique,Eastern Africa,1989.0,1980s,ph
29.89833,-27.57667,5.5,Deep,75.0,South Africa,Southern Africa,1978.0,1970s,ph
26.55333,-27.17,6.5,Surface,12.5,South Africa,Southern Africa,1977.0,1970s,ph
32.195,-28.36,6.4,Surface,10.0,South Africa,Southern Africa,1972.0,1970s,ph
32.231,-24.573,6.7,Deep,86.5,Mozambique,Eastern Africa,1989.0,1980s,ph
25.066667,-23.25,5.6,Deep,75.0,Botswana,Southern Africa,1989.0,1980s,ph
17.915,-30.11,6.6,Surface,11.0,South Africa,Southern Africa,1983.0,1980s,ph
27.3,-24.95667,6.7,Surface,10.0,South Africa,Southern Africa,1985.0,1980s,ph
26.833333,-27.833333,6.3,Surface,7.5,South Africa,Southern Africa,1941.0,1940s,ph
26.04667,-28.98333,7.1,Mid,45.0,South Africa,Southern Africa,1973.0,1970s,ph
25.761111,-25.043056,5.6,Surface,7.5,Botswana,Southern Africa,1984.0,1980s,ph
16.633333,-23.225,7.0,Deep,67.5,Namibia,Southern Africa,1973.0,1970s,ph
25.783611,-24.896389,6.8,Surface,12.5,Botswana,Southern Africa,1985.0,1980s,ph
27.45,-28.05,9.1,Deep,110.0,South Africa,Southern Africa,1976.0,1970s,ph
16.2338008880615,-24.3596000671387,7.8,Mid,23.0,Namibia,Southern Africa,,,ph
29.98833,-27.92333,5.0,Deep,67.5,South Africa,Southern Africa,1978.0,1970s,ph
29.18861,-22.755,7.0,Surface,12.5,South Africa,Southern Africa,1992.0,1990s,ph
27.17333,-28.69,6.1,Surface,15.0,South Africa,Southern Africa,1972.0,1970s,ph
27.75,-29.15,4.8,Mid,47.5,Lesotho,Southern Africa,1982.0,1980s,ph
30.616667,-29.8,5.4,Deep,65.0,South Africa,Southern Africa,1975.0,1970s,ph
26.41611,-25.05806,6.4,Deep,51.5,South Africa,Southern Africa,1978.0,1970s,ph
32.168056,-26.2375,6.2,Mid,32.5,Mozambique,Eastern Africa,1961.0,1960s,ph
29.38333,-24.04333,6.1,Mid,44.0,South Africa,Southern Africa,1983.0,1980s,ph
33.0,-24.533333,8.3,Deep,115.0,Mozambique,Eastern Africa,1982.0,1980s,ph
26.726667,-22.365833,4.8,Deep,65.0,Botswana,Southern Africa,1980.0,1980s,ph
29.04167,-26.47222,5.8,Surface,19.0,South Africa,Southern Africa,1976.0,1970s,ph
22.82639,-30.22278,8.8,Deep,74.0,South Africa,Southern Africa,1991.0,1990s,ph
32.415,-26.042,7.7,Deep,62.5,Mozambique,Eastern Africa,1980.0,1980s,ph
21.325,-32.825,7.1,Surface,5.0,South Africa,Southern Africa,1982.0,1980s,ph
21.10333,-30.0,8.45,Mid,22.5,South Africa,Southern Africa,1980.0,1980s,ph
27.68278,-31.3,6.4,Mid,27.5,South Africa,Southern Africa,1989.0,1980s,ph
26.365278,-23.921667,7.9,Deep,125.0,Botswana,Southern Africa,1982.0,1980s,ph
25.716667,-25.176389,5.5,Surface,20.0,Botswana,Southern Africa,1984.0,1980s,ph
25.836944,-24.770278,7.8,Deep,120.0,Botswana,Southern Africa,1985.0,1980s,ph
29.87167,-27.84833,5.1,Mid,47.5,South Africa,Southern Africa,1978.0,1970s,ph
17.0529003143311,-22.3563003540039,6.4,Surface,5.5,Namibia,Southern Africa,,,ph
26.74,-23.119444,6.7,Surface,12.5,Botswana,Southern Africa,1980.0,1980s,ph
32.22,-24.61,6.7,Surface,9.0,Mozambique,Eastern Africa,1989.0,1980s,ph
29.50417,-23.90361,6.3,Deep,71.5,South Africa,Southern Africa,1986.0,1980s,ph
17.1039009094238,-23.0983009338379,8.9,Deep,95.0,Namibia,Southern Africa,,,ph
25.761111,-25.043056,5.5,Mid,32.5,Botswana,Southern Africa,1984.0,1980s,ph
24.291667,-24.470833,8.6,Deep,55.0,Botswana,Southern Africa,1988.0,1980s,ph
26.51333,-28.45,7.4,Deep,80.0,South Africa,Southern Africa,1973.0,1970s,ph
29.96667,-27.26667,5.5,Surface,5.0,South Africa,Southern Africa,1972.0,1970s,ph
32.404,-26.113,5.7,Deep,147.5,Mozambique,Eastern Africa,1961.0,1960s,ph
27.142222,-23.256389,5.9,Mid,40.0,Botswana,Southern Africa,1982.0,1980s,ph
26.21806,-25.62667,5.8,Surface,9.0,South Africa,Southern Africa,1980.0,1980s,ph
25.536111,-24.088889,7.1,Deep,70.0,Botswana,Southern Africa,1985.0,1980s,ph
30.4312610626221,-29.5212593078613,5.3,Mid,50.0,South Africa,Southern Africa,1975.0,1970s,ph
25.131944,-25.144444,8.3,Deep,57.5,Botswana,Southern Africa,1985.0,1980s,ph
17.0349006652832,-22.274299621582,8.5,Surface,4.5,Namibia,Southern Africa,,,ph
26.96,-28.89,6.6,Surface,5.0,South Africa,Southern Africa,1972.0,1970s,ph
28.52833,-30.22222,5.3,Deep,60.0,South Africa,Southern Africa,1999.0,1990s,ph
30.383333,-29.666667,6.3,Mid,32.5,South Africa,Southern Africa,1975.0,1970s,ph
30.13445,-23.11583,5.2,Surface,11.0,South Africa,Southern Africa,1984.0,1980s,ph
30.3083324,-29.4138889,5.7,Mid,45.0,South Africa,Southern Africa,1982.0,1980s,ph
32.575,-25.066111,5.7,Surface,7.5,Mozambique,Eastern Africa,1983.0,1980s,ph
25.183333,-23.516667,6.1,Surface,10.0,Botswana,Southern Africa,1989.0,1980s,ph
17.8362998962402,-22.3910999298096,6.8,Deep,83.0,Namibia,Southern Africa,,,ph
26.55333,-27.17,6.6,Deep,115.0,South Africa,Southern Africa,1977.0,1970s,ph
27.04306,-24.8875,8.3,Surface,15.0,South Africa,Southern Africa,1994.0,1990s,ph
22.71333,-26.44,6.2,Surface,20.0,South Africa,Southern Africa,1973.0,1970s,ph
19.4477996826172,-23.636100769043,9.1,Surface,5.0,Namibia,Southern Africa,,,ph
23.46333,-33.08861,7.4,Surface,2.5,South Africa,Southern Africa,1980.0,1980s,ph
26.8,-23.066667,6.2,Mid,22.5,Botswana,Southern Africa,1970.0,1970s,ph
23.15389,-31.60333,8.7,Mid,30.5,South Africa,Southern Africa,1993.0,1990s,ph
27.34333,-28.53667,6.3,Mid,47.0,South Africa,Southern Africa,1976.0,1970s,ph
26.3775,-23.848889,8.1,Surface,10.0,Botswana,Southern Africa,1982.0,1980s,ph
23.706667,-26.423333,6.0,Mid,27.5,South Africa,Southern Africa,1973.0,1970s,ph
26.71667,-28.10667,7.1,Deep,77.5,South Africa,Southern Africa,1973.0,1970s,ph
16.1756000518799,-24.4323997497559,8.4,Surface,2.0,Namibia,Southern Africa,,,ph
30.3333,-29.3333,6.1,Mid,50.0,South Africa,Southern Africa,1975.0,1970s,ph
31.71167,-25.86472,6.2,Mid,45.0,South Africa,Southern Africa,1973.0,1970s,ph
27.776944,-23.029167,6.2,Surface,7.5,Botswana,Southern Africa,1980.0,1980s,ph
25.809444,-24.540556,6.9,Surface,10.0,Botswana,Southern Africa,1989.0,1980s,ph
31.97333,-28.72833,5.9,Mid,22.5,South Africa,Southern Africa,1981.0,1980s,ph
32.241111,-26.372222,7.1,Mid,42.5,Mozambique,Eastern Africa,1961.0,1960s,ph
16.9986000061035,-25.3085994720459,8.1,Surface,7.0,Namibia,Southern Africa,,,ph
18.0356006622314,-26.4599990844727,9.3,Deep,80.0,Namibia,Southern Africa,,,ph
26.12667,-29.13667,6.5,Mid,45.0,South Africa,Southern Africa,1973.0,1970s,ph
25.836944,-24.770278,7.2,Deep,67.5,Botswana,Southern Africa,1985.0,1980s,ph
18.36222,-32.58917,7.6,Mid,50.0,South Africa,Southern Africa,1974.0,1970s,ph
26.627778,-23.130556,8.1,Deep,73.5,Botswana,Southern Africa,1986.0,1980s,ph
22.60333,-27.87333,7.8,Deep,100.0,South Africa,Southern Africa,1973.0,1970s,ph
30.84333,-27.855,5.2,Surface,15.0,South Africa,Southern Africa,1978.0,1970s,ph
31.93833,-28.82333,5.5,Deep,119.0,South Africa,Southern Africa,1972.0,1970s,ph
26.155556,-24.669444,6.9,Deep,140.0,Botswana,Southern Africa,1985.0,1980s,ph
27.01833,-32.79972,6.2,Mid,40.0,South Africa,Southern Africa,1999.0,1990s,ph
25.952778,-24.665278,6.8,Mid,45.0,Botswana,Southern Africa,1985.0,1980s,ph
24.11389,-34.01,4.8,Surface,12.5,South Africa,Southern Africa,1983.0,1980s,ph
18.0356006622314,-26.4599990844727,9.3,Surface,5.5,Namibia,Southern Africa,,,ph
27.17,-26.66333,6.7,Deep,84.5,South Africa,Southern Africa,1977.0,1970s,ph
32.35083,-26.44028,7.1,Deep,67.5,Mozambique,Eastern Africa,1961.0,1960s,ph
27.64333,-26.14667,5.6,Deep,66.5,South Africa,Southern Africa,1977.0,1970s,ph
31.548,-26.434,6.2,Deep,77.5,Swaziland,Southern Africa,1993.0,1990s,ph
32.688,-26.475,6.5,Surface,11.0,Mozambique,Eastern Africa,1962.0,1960s,ph
21.09,-27.16333,7.2,Deep,65.0,South Africa,Southern Africa,1973.0,1970s,ph
25.42083,-30.40833,7.1,Surface,7.5,South Africa,Southern Africa,1972.0,1970s,ph
27.038333,-25.618333,6.2,Surface,10.0,South Africa,Southern Africa,1980.0,1980s,ph
29.47222,-24.82222,6.4,Surface,20.0,South Africa,Southern Africa,1994.0,1990s,ph
28.70472,-31.37444,5.1,Surface,20.0,South Africa,Southern Africa,2000.0,2000s,ph
23.706667,-26.423333,6.0,Deep,125.0,South Africa,Southern Africa,1973.0,1970s,ph
33.0,-24.533333,4.7,Mid,35.0,Mozambique,Eastern Africa,1982.0,1980s,ph
26.93333,-26.85,6.8,Mid,35.0,South Africa,Southern Africa,1977.0,1970s,ph
32.5875,-26.50278,6.8,Deep,57.5,Mozambique,Eastern Africa,1961.0,1960s,ph
25.847222,-24.829444,7.0,Surface,10.0,Botswana,Southern Africa,1983.0,1980s,ph
18.75972,-33.62389,6.1,Deep,77.5,South Africa,Southern Africa,1977.0,1970s,ph
27.38667,-29.16333,5.3,Deep,52.5,South Africa,Southern Africa,1976.0,1970s,ph
25.283333,-23.583333,7.5,Deep,65.0,Botswana,Southern Africa,1989.0,1980s,ph
29.87083,-30.05417,6.9,Mid,35.0,South Africa,Southern Africa,1988.0,1980s,ph
27.38667,-29.16333,5.8,Surface,15.0,South Africa,Southern Africa,1976.0,1970s,ph
28.54667,-31.40139,4.7,Deep,90.0,South Africa,Southern Africa,2000.0,2000s,ph
27.647778,-22.591667,6.1,Deep,67.5,Botswana,Southern Africa,1988.0,1980s,ph
25.09333,-27.95667,9.0,Deep,60.0,South Africa,Southern Africa,1973.0,1970s,ph
31.97333,-28.72833,6.8,Deep,112.5,South Africa,Southern Africa,1981.0,1980s,ph
30.61944,-29.37222,6.0,Deep,112.5,South Africa,Southern Africa,1975.0,1970s,ph
29.87,-27.48833,5.2,Mid,45.0,South Africa,Southern Africa,1978.0,1970s,ph
